Date,Description,Comments,Check Number,Amount,Balance,rent
03/17/2024,Letting fee,,,-$700.00,"$20,115.00",0
11/18/2024,Membership Last day,,,-$450.00,"$5,894.00",0
05/19/2024,Rent(payment),,,-$925.00,"$30,462.00",1
11/17/2024,Distinct from rent - service,,,-$500.00,"$21,205.00",0
09/28/2024,UTILITY - MONTHLY,,,-$400.00,"$3,643.00",0
12/01/2024,Lodging remittance,,,"-$1,875.00","$45,379.00",1
09/23/2024,SERVICE - MONTHLY,,,-$600.00,"$37,052.00",0
04/06/2024,Rent payment ,,,-$900.00,"$15,567.00",1
07/21/2024,RENT_INVOICE_001,,,-$900.00,"$5,914.00",1
03/07/2024,Payment on 1st of month,,,"$1,050.00","$22,728.00",1
02/13/2024,Residential payment 1st of month,,,"-$1,300.00","$48,476.00",1
05/23/2025,Monthly on 15th,,,"$1,350.00","$19,021.00",0
04/01/2025,UTILITY - AUTO,,,"-$1,600.00","$33,695.00",0
07/17/2025,Non-rent housing expense,,,-$350.00,"$43,116.00",0
10/07/2025,Residential payment Bi-weekly,,,-$675.00,"$24,534.00",1
07/11/2025,Maintenence payment,,,"-$1,400.00","$12,784.00",0
11/22/2024,Letting fee,,,"-$1,500.00","$31,912.00",1
08/21/2025,Service 10th recurring,,,-$300.00,"$49,303.00",0
08/12/2024,Place remittance,,,"$1,950.00","$12,384.00",1
08/30/2024,Place remittance,,,"-$1,900.00","$46,911.00",1
08/04/2025,Pad payment,,,-$250.00,"$33,258.00",0
06/28/2024,Non-rent housing expense,,,-$75.00,"$35,501.00",0
01/01/2024,Complex payment,,,-$150.00,"$22,206.00",0
01/23/2024,Recurring habitation expenditure,,,"-$1,000.00","$5,753.00",1
12/22/2025,Membership Last day,,,-$125.00,"$11,322.00",0
10/16/2025,Subscription Quarterly,,,-$200.00,"$41,220.00",0
08/16/2024,Service fee + insurance,,,-$400.00,"$12,646.00",0
12/19/2025,Residential payment Last day,,,"-$2,950.00","$21,854.00",1
10/16/2025,Condo fee,,,"-$1,100.00","$16,597.00",1
11/23/2024,Semi-monthly residence,,,-$100.00,"$48,794.00",0
04/02/2025,Zelle to Davis,,,-$300.00,"$8,080.00",0
02/19/2024,Property remittance for residential unit,,,"-$1,275.00","$25,819.00",1
07/13/2025,Lease fee,,,"-$1,400.00","$11,659.00",0
03/16/2024,Utilitie payment,,,"$1,550.00","$5,862.00",0
06/23/2024,SERVICE - AUTO,,,-$100.00,"$7,101.00",0
08/31/2025,Membership First Monday,,,-$50.00,"$40,801.00",0
06/09/2024,Property Services LLC,,,-$250.00,"$37,314.00",0
11/07/2025,Transfer to Miller,,,"-$3,000.00","$33,174.00",0
02/25/2024,Property remittance for residential unit,,,-$850.00,"$41,965.00",1
07/23/2024,Zelle to Davis,,,$200.00,"$32,035.00",0
11/11/2024,Rent-paymnt,,,"-$2,400.00","$36,659.00",1
07/08/2024,Property fee,,,-$750.00,"$31,478.00",0
08/19/2024,UTILITY - MONTHLY,,,"-$1,850.00","$28,131.00",0
07/20/2025,Building administration fee,,,"$2,625.00","$46,027.00",1
08/09/2025,CHARGE - RECURRING,,,-$100.00,"$3,275.00",0
05/03/2024,Residential payment First Monday,,,"$1,225.00","$13,630.00",1
02/13/2024,Rent payment (apartment),,,"$2,075.00","$42,105.00",1
09/01/2025,Quarterly dwelling,,,-$800.00,"$27,041.00",1
10/09/2024,Letting fee,,,"-$1,600.00","$8,374.00",0
06/02/2024,Premises Services,,,"$1,400.00","$7,922.00",0
10/19/2024,RENT_INVOICE_001,,,"-$2,100.00","$32,823.00",1
02/08/2024,Housing Associates,,,-$150.00,"$27,327.00",0
02/09/2025,RENT_INVOICE_001,,,"-$1,400.00","$18,601.00",1
01/21/2024,Building fee,,,-$400.00,"$46,625.00",0
08/21/2024,Ref: RES-UNIT-5B,,,"-$1,750.00","$40,647.00",1
07/11/2024,Rent payment (primary residence),,,"-$2,450.00","$4,683.00",1
03/08/2024,Lease charge for residential unit,,,"-$1,925.00","$35,359.00",1
06/26/2024,Periodic 30th payment (Unit 4A),,,-$775.00,"$24,617.00",1
10/07/2024,Lease payment for residential unit,,,"-$2,625.00","$9,118.00",1
09/04/2024,Lease payment for residential unit,,,"-$1,275.00","$23,921.00",1
06/16/2024,FEE - AUTO,,,-$100.00,"$11,676.00",0
08/14/2024,Rent with included services,,,"-$1,575.00","$45,708.00",1
04/30/2025,Residential payment Quarterly,,,"-$1,300.00","$15,664.00",1
09/14/2025,FEE - AUTO,,,"-$1,800.00","$23,853.00",0
09/15/2024,Remittance to Moore,,,"-$1,000.00","$7,705.00",0
06/07/2025,Residential payment Calendar month,,,"-$1,900.00","$40,914.00",1
11/01/2024,HOA fee + tax,,,-$450.00,"$19,145.00",0
11/02/2025,Maintenence payment,,,"-$1,450.00","$40,323.00",0
11/07/2025,Unit remittance,,,$50.00,"$18,001.00",0
02/18/2025,Unit fee,,,"-$1,400.00","$13,446.00",0
12/31/2025,Unit Management,,,"$1,800.00","$45,031.00",0
06/03/2025,Complex fee,,,-$950.00,"$49,556.00",0
07/26/2025,Servise payment,,,-$450.00,"$15,636.00",0
03/06/2025,Maintenence payment,,,-$500.00,"$8,718.00",0
02/24/2024,UTILITY - RECURRING,,,-$250.00,"$26,013.00",0
02/27/2025,Bi-weekly housing,,,"-$1,350.00","$38,316.00",0
05/26/2024,Complex fee,,,-$100.00,"$12,588.00",0
10/11/2025,Building Management,,,-$350.00,"$38,767.00",0
05/16/2025,Rent/payment,,,-$825.00,"$42,516.00",1
02/17/2025,Independent of rent - repair,,,"-$2,800.00","$25,451.00",0
11/25/2024,Rent-pay ment,,,"-$1,300.00","$42,070.00",1
08/19/2024,Habitation remittance with utilities,,,"-$1,625.00","$33,986.00",1
06/20/2024,Recurring transfer to Smith,,,-$400.00,"$35,097.00",0
03/20/2025,SERVICE - RECURRING,,,-$900.00,"$27,436.00",0
08/21/2024,Debit to Anderson (Unit 2C),,,"-$2,575.00","$47,603.00",1
01/19/2025,RENT #2024-001,,,"-$2,850.00","$4,143.00",1
10/31/2025,RENT - APT 5B,,,-$975.00,"$9,099.00",1
04/30/2025,Servise payment,,,"-$2,100.00","$44,416.00",0
09/29/2025,Service fee + insurance,,,-$125.00,"$19,527.00",0
04/18/2024,Rent payment (apartment),,,"-$1,350.00","$14,216.00",1
12/21/2025,Excluding rent - HOA,,,$75.00,"$46,102.00",0
12/04/2024,Monthly payment to John,,,-$100.00,"$44,845.00",0
06/01/2024,Membership Monthly anniversary,,,-$100.00,"$17,770.00",0
04/12/2025,Residential payment 20th periodic,,,"-$1,575.00","$12,449.00",1
10/24/2024,Building disbursement for residential unit,,,"-$2,050.00","$4,007.00",1
05/21/2024,Apartment payment + parking,,,"-$1,750.00","$41,750.00",1
04/05/2024,Building disbursement,,,"$1,950.00","$18,814.00",0
12/07/2025,CHARGE - AUTO,,,$750.00,"$11,446.00",0
03/02/2025,Residential payment First Monday,,,"-$3,025.00","$25,887.00",1
09/18/2025,Monthly on 15th,,,-$150.00,"$27,953.00",0
02/17/2024,Payment on 1st of month,,,"-$2,600.00","$38,791.00",0
11/16/2025,RENT|AUTO,,,"-$2,650.00","$44,366.00",1
05/08/2025,Property fee for residential unit,,,"-$1,150.00","$41,167.00",1
01/12/2024,Apartment payment + parking,,,"-$2,625.00","$11,839.00",1
05/18/2025,Building disbursement for residential unit,,,"-$1,500.00","$37,077.00",1
02/16/2025,UTILITY - RECURRING,,,-$800.00,"$33,666.00",0
11/19/2024,Facility Solutions,,,"-$1,950.00","$37,512.00",0
04/03/2024,Rent(payment),,,"-$1,700.00","$43,899.00",1
12/15/2024,Unit fee,,,-$300.00,"$41,616.00",0
11/03/2025,Lease payment,,,"-$1,450.00","$24,274.00",0
07/14/2025,Spot payment,,,"-$1,250.00","$47,979.00",0
04/19/2024,Zelle to Davis,,,"-$1,950.00","$13,489.00",0
04/20/2024,Utilitie payment,,,"-$1,800.00","$30,524.00",0
11/05/2025,Strata payment,,,-$150.00,"$49,248.00",0
07/20/2025,Residential payment Calendar month,,,"$3,025.00","$12,613.00",1
05/11/2024,My unit disbursement,,,"-$2,625.00","$40,911.00",1
10/07/2024,Building disbursement for residential unit,,,"-$1,675.00","$10,055.00",1
09/08/2025,Maintenence payment,,,"-$1,200.00","$37,279.00",0
07/24/2024,Recurring 1st week (Unit 23C),,,"-$1,075.00","$46,502.00",1
12/28/2025,Real Estate Solutions,,,"-$1,200.00","$44,722.00",0
11/21/2025,Maintenence payment,,,-$700.00,"$2,656.00",0
05/28/2024,Recurring transfer to Smith,,,-$250.00,"$19,783.00",0
05/29/2024,FEE - MONTHLY,,,"-$2,250.00","$45,271.00",0
10/24/2025,Digs payment,,,"-$2,600.00","$4,078.00",1
01/31/2025,Additional to rent - fee,,,"-$1,550.00","$30,036.00",0
10/10/2025,Rent..payment,,,"-$1,900.00","$40,543.00",1
07/17/2024,Wire to Thompson,,,$825.00,"$49,174.00",1
01/21/2025,Place I stay remittance,,,"-$2,800.00","$39,272.00",1
01/06/2024,Unit remittance,,,"-$1,750.00","$41,984.00",0
05/17/2025,Maintenence payment,,,-$100.00,"$15,415.00",0
06/17/2025,123 Main St monthly,,,"-$1,275.00","$27,438.00",1
12/23/2024,Zelle to Davis,,,"-$1,750.00","$41,519.00",1
07/28/2025,UTILITY - MONTHLY,,,$500.00,"$41,219.00",0
02/10/2024,Habitation remittance with utilities,,,"-$1,900.00","$36,404.00",1
01/26/2024,Subscription Calendar month,,,"-$1,000.00","$3,873.00",0
10/29/2025,Complex Services,,,-$100.00,"$36,256.00",0
10/03/2025,Residential facility fee,,,"-$2,050.00","$47,054.00",1
10/24/2025,UTILITY - AUTO,,,"-$1,750.00","$5,800.00",0
07/01/2024,Rent-pay ment,,,-$900.00,"$17,950.00",1
02/01/2025,Separate from rent - deposit,,,-$700.00,"$8,753.00",0
10/18/2025,Rant fee,,,"-$2,950.00","$5,757.00",1
05/29/2025,End of month remittance,,,-$400.00,"$29,683.00",0
02/08/2025,UTILITY - RECURRING,,,-$200.00,"$26,624.00",0
10/11/2025,Monthly on 15th,,,"$1,800.00","$37,275.00",0
05/06/2024,Apartment 12C fee,,,"-$2,000.00","$6,578.00",1
08/03/2024,Maintenence payment,,,-$250.00,"$34,590.00",0
06/13/2024,Domicile Solutions,,,"-$1,300.00","$38,178.00",1
07/16/2025,Rent payment (apartment),,,-$850.00,"$17,429.00",1
07/21/2024,Rent-paymnt,,,"-$1,750.00","$43,957.00",1
04/12/2024,ACH to Johnson LLC,,,"-$1,775.00","$41,392.00",1
12/11/2025,Pad payment,,,"-$1,400.00","$29,069.00",0
01/05/2024,Complex charge for residential unit,,,"-$2,100.00","$9,801.00",1
05/06/2025,Additional to rent - fee,,,-$400.00,"$43,306.00",0
10/14/2024,RENT PAYMENT (MONTHLY),,,"-$2,775.00","$42,066.00",1
03/18/2024,RENT|AUTO,,,-$700.00,"$39,668.00",1
02/07/2024,Strata payment,,,"-$2,825.00","$10,740.00",1
02/05/2025,Mid-month transfer,,,"-$1,400.00","$31,454.00",0
02/10/2025,Unit payment for residential unit,,,"-$1,500.00","$34,694.00",1
04/01/2025,Premises Services,,,"$1,125.00","$3,648.00",1
05/14/2025,Payment to Wilson,,,-$725.00,"$24,674.00",1
04/25/2025,Service 1st of month,,,"-$1,800.00","$35,168.00",0
09/26/2024,Pad payment,,,-$200.00,"$39,514.00",0
06/13/2025,Quarterly dwelling (Unit 26B),,,"-$1,875.00","$40,597.00",1
05/28/2025,RENT~MONTHLY,,,"-$1,225.00","$43,170.00",1
08/04/2024,Wire to Thompson,,,-$500.00,"$44,326.00",0
02/28/2025,RENT: UNIT 304,,,"-$2,425.00","$39,718.00",1
10/24/2025,RENT - APT 5B,,,"-$1,400.00","$39,820.00",1
05/17/2024,Monthly housing and utilities bundle,,,"-$2,975.00","$17,925.00",1
06/13/2025,Residential payment Semi-monthly,,,"-$2,950.00","$48,708.00",1
03/28/2024,Domicile Solutions,,,-$900.00,"$27,920.00",0
08/19/2025,RENT PAYMENT (MONTHLY),,,"-$2,600.00","$45,930.00",1
04/09/2025,Tenancy payment,,,-$300.00,"$2,085.00",0
06/19/2025,RENT|AUTO,,,"-$2,075.00","$12,627.00",1
09/21/2025,Place remittance,,,"-$1,200.00","$32,604.00",0
09/09/2025,Letting fee,,,"-$2,150.00","$3,846.00",1
08/22/2024,Subscription First Monday,,,-$500.00,"$46,659.00",0
03/11/2025,Invoice: RESIDENCE,,,"-$1,400.00","$36,633.00",1
09/20/2024,Recurring 1st week,,,-$50.00,"$1,471.00",0
11/01/2025,End of month remittance,,,-$450.00,"$28,923.00",0
09/24/2024,CHARGE - AUTO,,,$500.00,"$27,047.00",0
02/27/2025,Strata payment,,,"-$2,375.00","$37,366.00",1
09/16/2024,Subscription Semi-monthly,,,-$600.00,"$44,206.00",0
08/23/2024,Rent payment (apartment),,,"-$1,200.00","$27,251.00",1
07/17/2025,Utility fee + tax,,,-$600.00,"$6,969.00",0
04/27/2025,Residential payment Last day,,,-$800.00,"$25,303.00",1
09/15/2025,Building administration fee,,,"-$2,000.00","$19,774.00",1
06/28/2024,Premises fee with service charge,,,-$625.00,"$34,957.00",1
07/18/2024,Domicile Solutions,,,"-$1,000.00","$12,107.00",0
01/03/2025,Monthly payment to John,,,-$850.00,"$24,142.00",1
02/19/2025,Strata payment,,,-$50.00,"$6,909.00",0
07/26/2025,Subscription 25th standing,,,$350.00,"$30,803.00",0
08/11/2025,Wire to Thompson,,,-$700.00,"$33,975.00",0
12/14/2024,Membership Monthly anniversary,,,-$350.00,"$38,676.00",0
12/11/2025,Separate from rent - deposit,,,"-$1,400.00","$23,260.00",0
11/28/2025,Apart from rent - maintenance,,,-$50.00,"$26,078.00",0
11/24/2025,Rent/payment,,,"$1,775.00","$34,849.00",1
12/18/2025,RENT - DO NOT DELETE,,,"-$1,600.00","$23,412.00",1
07/21/2025,Residential payment First Monday,,,"-$1,750.00","$38,598.00",1
07/06/2024,Service Quarterly,,,-$900.00,"$16,863.00",0
07/30/2024,Periodic 30th payment,,,-$300.00,"$7,991.00",0
03/21/2024,Premises fee with service charge,,,$700.00,"$32,607.00",1
09/27/2025,Building payment,,,"-$2,600.00","$15,555.00",0
02/25/2024,Unit letting,,,"-$2,450.00","$23,759.00",1
12/03/2025,Subscripton payment,,,-$125.00,"$46,168.00",0
01/13/2024,Unit payment including maintenance,,,"-$2,950.00","$41,159.00",1
07/10/2024,Digs payment,,,-$350.00,"$24,981.00",0
05/25/2025,Rent payment (primary residence),,,"-$1,850.00","$19,325.00",1
07/03/2024,Pad payment,,,-$300.00,"$16,453.00",0
01/25/2025,End of month remittance,,,-$150.00,"$28,624.00",0
05/17/2024,Membership Calendar month,,,"-$1,000.00","$32,891.00",0
09/13/2024,Pad payment,,,-$75.00,"$4,934.00",0
09/17/2024,Rent payment (apartment),,,-$975.00,"$18,024.00",1
01/03/2025,Place remittance,,,-$350.00,"$24,009.00",0
08/13/2025,Crib fee,,,"$2,775.00","$19,652.00",1
11/28/2024,HOA fee incl. services,,,-$800.00,"$19,777.00",0
10/08/2025,Service Calendar month,,,"-$1,800.00","$42,371.00",0
03/14/2024,Property Services LLC,,,-$300.00,"$47,558.00",0
09/11/2025,Maintenance fee + insurance,,,-$500.00,"$30,510.00",0
06/20/2024,Monthly payment to John,,,-$150.00,"$49,750.00",0
08/03/2024,Check #1234 for monthly (Unit 31C),,,-$700.00,"$35,339.00",1
04/16/2024,Debit to Anderson (Unit 25B),,,"-$1,425.00","$30,042.00",1
05/14/2024,Lodgings remittance,,,-$600.00,"$22,312.00",1
04/23/2025,Subscription Bi-weekly,,,"$1,200.00","$46,719.00",0
08/28/2025,Crib fee,,,"-$3,025.00","$42,912.00",1
12/21/2024,Besides rent - insurance,,,-$100.00,"$18,026.00",0
11/06/2024,500 Oak Ave payment,,,"-$1,100.00","$36,068.00",1
12/05/2025,Residential payment Monthly anniversary,,,"-$2,400.00","$29,209.00",1
09/03/2025,Monthly payment to John,,,"-$1,200.00","$37,736.00",0
02/08/2025,Recurring 1st week,,,"-$1,800.00","$18,234.00",0
03/08/2025,Abode payment plus insurance,,,"-$1,550.00","$35,861.00",1
02/26/2025,ACH to Johnson LLC,,,-$950.00,"$41,483.00",0
10/05/2024,Subscripton payment,,,-$250.00,"$36,059.00",0
07/09/2024,Residential payment 20th periodic,,,"-$1,525.00","$48,651.00",1
08/26/2024,Lease obligation payment,,,"-$2,375.00","$21,419.00",1
01/15/2025,NOT rent - utilities,,,"-$1,100.00","$26,717.00",0
07/10/2025,Rent payment ,,,"-$1,575.00","$8,992.00",1
01/29/2025,Rent-paymnt,,,"-$1,400.00","$49,190.00",1
06/17/2025,Rent with included services,,,"-$2,425.00","$21,454.00",1
06/11/2024,Utility fee incl. services,,,"-$1,200.00","$42,846.00",0
07/22/2024,Unit fee,,,-$250.00,"$29,453.00",0
01/16/2024,Payment to Wilson,,,"-$1,450.00","$3,752.00",0
12/05/2025,Flat fee,,,-$100.00,"$45,954.00",0
10/02/2025,Real Estate Solutions,,,"-$2,800.00","$9,246.00",0
08/26/2024,Property payment,,,-$800.00,"$25,757.00",0
05/17/2024,Recurring transfer to Smith,,,-$900.00,"$36,568.00",0
07/13/2024,Strata payment,,,-$500.00,"$40,235.00",0
03/11/2024,Condo fee,,,"-$1,650.00","$30,758.00",1
10/15/2025,Spot payment,,,"-$1,200.00","$24,860.00",1
11/24/2024,Rent..payment,,,"-$2,825.00","$45,775.00",1
07/18/2025,Remittance to Moore,,,-$450.00,"$7,308.00",0
02/14/2024,RENT PAYMENT (MONTHLY),,,"-$1,200.00","$32,809.00",1
04/11/2024,Building administration fee,,,"-$2,450.00","$39,685.00",1
02/20/2024,Unit charge,,,-$50.00,"$33,204.00",0
04/24/2025,RENT - APT 5B,,,"-$1,900.00","$28,259.00",1
12/26/2025,Domicile Solutions,,,-$350.00,"$20,916.00",0
08/09/2024,Residential payment 5th monthly,,,-$925.00,"$13,416.00",1
06/22/2025,Accommodation remittance including tax,,,"-$1,300.00","$28,209.00",1
10/15/2025,Crib fee,,,"-$2,275.00","$11,932.00",1
07/17/2025,Rent payment (primary residence),,,"$1,300.00","$30,033.00",1
11/18/2024,Flat fee,,,-$500.00,"$48,570.00",0
09/15/2025,Unit Management,,,-$250.00,"$49,796.00",0
01/03/2025,Subscription First Monday,,,$50.00,"$40,043.00",0
06/14/2025,My house monthly,,,$650.00,"$15,078.00",1
01/23/2024,Maintenence payment,,,"-$1,200.00","$38,461.00",0
04/06/2024,Real estate management fee,,,"-$1,075.00","$39,152.00",1
08/26/2024,Remittance to Moore (Unit 26C),,,"-$1,300.00","$32,623.00",1
05/14/2025,RENT>>PAYMENT,,,"-$1,000.00","$3,449.00",1
03/21/2024,Maintenence payment,,,-$500.00,"$8,899.00",0
10/30/2025,RENT - APT 5B,,,"-$1,900.00","$3,698.00",1
07/06/2025,Flat fee,,,"-$1,000.00","$45,147.00",0
04/01/2025,Utilitie payment,,,-$300.00,"$10,700.00",0
12/10/2024,Apartment 12C fee,,,-$800.00,"$6,575.00",1
05/28/2025,Excluding rent - HOA,,,-$150.00,"$26,907.00",0
07/28/2025,Abode payment plus insurance,,,"-$1,425.00","$29,184.00",1
12/02/2025,Service 5th monthly,,,-$700.00,"$22,019.00",0
08/31/2025,Maintenance fee + tax,,,$500.00,"$29,980.00",0
03/27/2025,Accommodation disbursement,,,"-$1,350.00","$48,742.00",1
04/25/2024,Rant remittance,,,"-$1,100.00","$46,468.00",1
11/08/2024,Rent payment ,,,"-$1,725.00","$14,885.00",1
07/13/2025,Rental payment,,,"-$2,825.00","$10,263.00",1
01/20/2025,Crib fee,,,"-$2,550.00","$4,939.00",1
07/24/2024,Maintenence payment,,,$75.00,"$5,364.00",0
11/07/2025,Bi-weekly housing,,,-$500.00,"$43,559.00",0
08/24/2024,Membership Bi-weekly,,,-$125.00,"$40,131.00",0
07/09/2024,Building Management,,,-$600.00,"$35,695.00",1
12/07/2024,Excluding rent - HOA,,,-$50.00,"$41,975.00",0
08/29/2024,Subscription Bi-weekly,,,-$75.00,"$2,931.00",0
08/18/2024,Semi-monthly residence,,,-$600.00,"$26,048.00",0
03/03/2025,Debit to Anderson,,,"-$1,700.00","$36,535.00",1
07/30/2024,Accommodation remittance including tax,,,"-$2,775.00","$21,250.00",1
03/16/2025,Residential payment Monthly anniversary,,,"$1,150.00","$21,807.00",1
07/24/2025,Spot payment,,,-$925.00,"$10,536.00",1
11/22/2024,RENT-RECURRING,,,"-$2,100.00","$42,736.00",1
06/04/2024,Utilitie payment,,,"-$1,550.00","$41,131.00",0
09/02/2025,Monthly on 15th (Unit 6C),,,"-$2,375.00","$40,630.00",1
12/30/2025,Service fee + insurance,,,-$900.00,"$15,829.00",0
02/22/2025,Rnet payment,,,"-$1,575.00","$44,996.00",1
07/28/2024,Ref: RES-UNIT-5B,,,"-$2,400.00","$17,173.00",1
02/18/2025,Subscripton payment,,,$450.00,"$38,482.00",0
06/17/2025,Payment ref: HOUSING-,,,-$725.00,"$26,926.00",1
07/25/2025,Unit fee for residential unit,,,"-$1,350.00","$20,959.00",1
04/17/2025,Remittance to Moore,,,"-$1,600.00","$10,321.00",0
10/23/2025,Distinct from rent - service,,,"$3,000.00","$46,620.00",0
02/06/2025,Rent payment (primary residence),,,-$625.00,"$47,703.00",1
04/10/2025,My unit disbursement,,,"-$1,200.00","$47,283.00",1
10/11/2025,Lease charge,,,$600.00,"$41,112.00",0
01/22/2025,Letting fee,,,"-$1,250.00","$44,222.00",1
06/15/2024,RENT PAYMENT (MONTHLY),,,-$775.00,"$48,851.00",1
10/22/2024,Utility fee + tax,,,"-$1,550.00","$33,612.00",0
07/10/2025,CHARGE - MONTHLY,,,-$250.00,"$27,879.00",0
03/22/2024,Utility fee + tax,,,"-$1,200.00","$14,607.00",0
07/08/2024,Real estate management fee,,,-$725.00,"$44,712.00",1
12/05/2024,Service 1st of month,,,-$700.00,"$19,637.00",0
04/11/2025,Ren tpayment,,,-$700.00,"$22,156.00",1
01/23/2025,CHARGE - AUTO,,,-$100.00,"$46,522.00",0
12/03/2024,Strata payment,,,-$250.00,"$8,163.00",0
05/10/2025,Rent(payment),,,"-$1,675.00","$21,741.00",1
06/22/2025,Pad payment,,,-$500.00,"$33,531.00",0
05/19/2025,SERVICE - AUTO,,,-$400.00,"$2,571.00",0
10/02/2025,Servise payment,,,"-$1,600.00","$22,875.00",0
07/27/2025,SERVICE - MONTHLY,,,"-$1,800.00","$5,445.00",0
11/03/2024,Flat fee,,,"-$1,750.00","$48,474.00",0
06/28/2024,Periodic 30th payment,,,"-$2,425.00","$43,313.00",1
05/08/2025,Building Management,,,"-$2,800.00","$28,128.00",1
06/17/2025,First of month payment,,,"-$2,850.00","$38,840.00",1
12/28/2024,Debit to Anderson,,,-$350.00,"$25,591.00",0
08/07/2025,Apartment payment + parking,,,-$950.00,"$21,611.00",1
10/05/2024,Rent payment (primary residence),,,"-$1,450.00","$20,833.00",1
06/21/2025,Unit disbursement for residential unit,,,"-$1,800.00","$7,068.00",1
06/02/2025,Facility Solutions,,,"$1,750.00","$49,001.00",0
12/01/2024,Bi-weekly housing,,,$125.00,"$45,349.00",0
07/29/2024,Rent-paymnt,,,"-$2,000.00","$21,380.00",1
12/04/2025,RENT: UNIT 304,,,"-$1,775.00","$7,756.00",1
01/24/2024,Rental payment,,,"-$1,800.00","$13,618.00",0
10/10/2024,Place remittance,,,-$800.00,"$11,321.00",0
04/27/2024,Domicile Solutions,,,"-$1,200.00","$23,958.00",0
10/04/2024,Recurring 1st week,,,-$400.00,"$21,406.00",0
07/07/2025,Excluding rent - HOA,,,-$50.00,"$7,942.00",0
02/25/2024,Housing Associates,,,-$200.00,"$42,252.00",0
09/23/2025,Building disbursement,,,-$250.00,"$35,962.00",0
04/21/2025,Tenancy payment,,,"-$2,200.00","$45,857.00",1
04/26/2025,Transfer to Miller,,,-$150.00,"$24,819.00",0
07/06/2024,Maintenance fee + insurance,,,-$800.00,"$8,398.00",0
05/05/2025,Excluding rent - HOA,,,-$400.00,"$9,348.00",0
02/19/2025,RENT: UNIT 304,,,"-$1,800.00","$20,799.00",1
02/14/2025,Digs payment,,,"-$1,600.00","$32,612.00",0
03/08/2024,Property remittance,,,-$700.00,"$46,490.00",0
06/26/2024,Residence fee including amenities,,,"-$3,025.00","$40,064.00",1
11/29/2024,Condo fee,,,-$200.00,"$40,207.00",0
12/02/2025,RENT-RECURRING,,,"-$1,775.00","$5,029.00",1
